201.1465	0.00837
201.1506	0.00838
201.1546	0.00838
201.1587	0.00838
201.1627	0.00839
201.1668	0.00839
201.1708	0.00839
201.1749	0.0084
201.1789	0.0084
201.183	0.0084
201.187	0.00841
201.1911	0.00841
201.1951	0.00841
201.1991	0.00842
201.2032	0.00842
201.2072	0.00842
201.2113	0.00843
201.2153	0.00843
201.2194	0.00843
201.2234	0.00844
201.2275	0.00844
201.2315	0.00844
201.2356	0.00845
201.2396	0.00845
201.2437	0.00845
201.2477	0.00846
201.2518	0.00846
201.2558	0.00846
201.2599	0.00847
201.2639	0.00847
201.268	0.00847
201.272	0.00848
201.2761	0.00848
201.2801	0.00848
201.2842	0.00849
201.2882	0.00849
201.2923	0.00849
201.2963	0.00849
201.3004	0.0085
201.3045	0.0085
201.3085	0.0085
201.3126	0.00851
201.3166	0.00851
201.3207	0.00851
201.3247	0.00851
201.3288	0.00852
201.3328	0.00852
201.3369	0.00852
201.3409	0.00853
201.345	0.00853
201.349	0.00853
201.3531	0.00854
201.3571	0.00854
201.3612	0.00854
201.3653	0.00854
201.3693	0.00855
201.3734	0.00855
201.3774	0.00855
201.3815	0.00856
201.3855	0.00856
201.3896	0.00856
201.3936	0.00856
201.3977	0.00857
201.4018	0.00857
201.4058	0.00857
201.4099	0.00858
201.4139	0.00858
201.418	0.00858
201.422	0.00859
201.4261	0.00859
201.4302	0.00859
201.4342	0.00859
201.4383	0.0086
201.4423	0.0086
201.4464	0.0086
201.4504	0.00861
201.4545	0.00861
201.4586	0.00861
201.4626	0.00861
201.4667	0.00862
201.4707	0.00862
201.4748	0.00862
201.4789	0.00863
201.4829	0.00863
201.487	0.00863
201.491	0.00863
201.4951	0.00864
201.4992	0.00864
201.5032	0.00864
201.5073	0.00865
201.5113	0.00865
201.5154	0.00865
201.5195	0.00866
201.5235	0.00866
201.5276	0.00866
201.5316	0.00866
201.5357	0.00867
201.5398	0.00867
201.5438	0.00867
201.5479	0.00868
201.552	0.00868
201.556	0.00868
201.5601	0.00868
201.5641	0.00869
201.5682	0.00869
201.5723	0.00869
201.5763	0.0087
201.5804	0.0087
201.5845	0.0087
201.5885	0.00871
201.5926	0.00871
201.5966	0.00871
201.6007	0.00871
201.6048	0.00872
201.6088	0.00872
201.6129	0.00872
201.617	0.00873
201.621	0.00873
201.6251	0.00873
201.6292	0.00873
201.6332	0.00874
201.6373	0.00874
201.6414	0.00874
201.6454	0.00875
201.6495	0.00875
201.6536	0.00875
201.6576	0.00875
201.6617	0.00875
201.6658	0.00876
201.6698	0.00876
201.6739	0.00876
201.678	0.00876
201.682	0.00876
201.6861	0.00876
201.6902	0.00876
201.6942	0.00877
201.6983	0.00877
201.7024	0.00877
201.7064	0.00877
201.7105	0.00877
201.7146	0.00877
201.7186	0.00877
201.7227	0.00878
201.7268	0.00878
201.7309	0.00878
201.7349	0.00878
201.739	0.00878
201.7431	0.00878
201.7471	0.00878
201.7512	0.00879
201.7553	0.00879
201.7593	0.00879
201.7634	0.00879
201.7675	0.00879
201.7716	0.00879
201.7756	0.0088
201.7797	0.0088
201.7838	0.0088
201.7878	0.0088
201.7919	0.0088
201.796	0.0088
201.8001	0.0088
201.8041	0.00881
201.8082	0.00881
201.8123	0.00881
201.8163	0.00881
201.8204	0.00881
201.8245	0.00881
201.8286	0.00881
201.8326	0.00882
201.8367	0.00882
201.8408	0.00882
201.8449	0.00882
201.8489	0.00882
201.853	0.00882
201.8571	0.00882
201.8612	0.00883
201.8652	0.00883
201.8693	0.00883
201.8734	0.00883
201.8775	0.00883
201.8815	0.00883
201.8856	0.00883
201.8897	0.00884
201.8938	0.00884
201.8978	0.00884
201.9019	0.00884
201.906	0.00884
201.9101	0.00884
201.9141	0.00885
201.9182	0.00885
201.9223	0.00885
201.9264	0.00885
201.9305	0.00885
201.9345	0.00885
201.9386	0.00885
201.9427	0.00886
201.9468	0.00886
